gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
gene-QOZ80_5AG0405840,0,0,0,26,12,22
MSTRG.26943,1632,1355,1456,3474,2891,1999
MSTRG.26945,499,1008,729,42,28,50
MSTRG.26944,17,0,23,47,38,22
MSTRG.26947,35,31,24,167,187,43
MSTRG.26949,40,39,61,193,181,110
MSTRG.26950,8,0,16,66,43,13
MSTRG.26951,15,0,31,68,43,48
MSTRG.26948,429,328,509,765,372,236
MSTRG.26952,486,477,501,1606,1072,557
MSTRG.26953,1425,1772,1867,7819,6293,4095
gene-QOZ80_5AG0406000,24,6,25,0,0,0
MSTRG.26954,201,280,417,499,537,389
MSTRG.26955,520,597,778,1920,1415,1052
MSTRG.26956,214,216,201,476,473,447
MSTRG.26957,31,109,86,680,608,249
MSTRG.26958,108,54,136,269,189,124
MSTRG.26959,346,455,529,3852,2452,1263
MSTRG.26960,440,773,775,2666,1720,1246
MSTRG.26961,203,474,415,1396,1284,761
MSTRG.26963,16,0,0,5,6,2
MSTRG.26964,16,32,0,20,9,2
MSTRG.26962,256,195,277,594,614,385
MSTRG.26965,9,11,0,10,9,7
MSTRG.26966,36,61,64,900,726,441
MSTRG.26967,38,71,88,649,607,284
MSTRG.26969,141,384,516,782,622,512
MSTRG.26971,477,681,650,3572,2716,1929
MSTRG.26974,40,19,74,462,289,206
MSTRG.26976,61,60,48,401,327,274
MSTRG.26973,155,181,260,248,230,153
MSTRG.26979,2,26,13,26,28,21
MSTRG.26977,258,87,94,163,307,52
MSTRG.26980,0,0,0,0,0,0
MSTRG.26981,632,837,908,4072,3018,2186
MSTRG.26982,189,178,197,553,579,362
MSTRG.26983,492,771,623,1035,775,434
MSTRG.26985,790,983,1132,2059,1569,1144
MSTRG.26986,11,0,0,0,0,0
MSTRG.26987,52,78,42,63,47,29
MSTRG.26988,161,33,110,1791,2220,419
MSTRG.26991,137,133,195,133,212,119
gene-QOZ80_5AG0406560,2,0,0,6,14,0
MSTRG.26992,17,36,30,5,5,0
MSTRG.26994,6,20,0,11,2,4
MSTRG.26993,105,158,95,236,210,118
MSTRG.26996,724,1340,1317,262,301,285
MSTRG.26997,13,34,43,449,523,365
MSTRG.26998,1166,1588,1783,6175,4790,3161
MSTRG.26999,17,71,12,172,167,88
MSTRG.27000,172,152,260,303,285,216
MSTRG.27005,0,31,16,35,38,27
MSTRG.27007,0,4,0,2,2,1
MSTRG.27006,53,71,82,130,88,49
gene-QOZ80_5AG0406760,6,41,0,63,23,11
gene-QOZ80_5AG0406770,5,10,12,52,27,13
gene-QOZ80_5AG0406780,12,0,0,3,0,2
MSTRG.27001,341,178,256,3081,1594,1068
MSTRG.27002,0,0,0,0,0,1
MSTRG.27010,150,241,281,125,132,95
MSTRG.27009,1007,1358,1533,2404,1903,1383
MSTRG.27011,481,694,863,1683,1379,1170
MSTRG.27012,16,37,42,304,259,126
MSTRG.27013,406,381,589,2130,1754,909
MSTRG.27014,172,243,395,1649,879,234
MSTRG.27016,1133,1702,2219,2025,2106,1684
MSTRG.27020,149,192,164,669,583,391
MSTRG.27018,1039,1501,1175,13616,10512,7536
MSTRG.27019,58,103,58,73,57,38
MSTRG.27017,12,15,24,41,75,27
MSTRG.27022,241,302,184,1348,954,541
gene-QOZ80_5AG0407000,3,0,0,0,4,1
MSTRG.27023,11,0,0,2,4,3
MSTRG.27024,14,78,44,107,76,52
gene-QOZ80_5AG0407020,4,24,2,9,17,3
MSTRG.27025,66,52,117,140,105,55
MSTRG.27021,110,255,180,182,157,205
MSTRG.27026,200,155,198,379,263,232
MSTRG.27027,817,953,1267,1091,1934,1874
MSTRG.27028,4482,4334,4517,12357,11703,6487
MSTRG.27030,0,0,10,2,8,9
MSTRG.27029,718,1040,831,6099,4880,2946
MSTRG.27031,32,57,22,118,94,83
MSTRG.27032,14,37,34,170,101,70
MSTRG.27033,24,37,72,256,195,122
MSTRG.27035,9,0,0,4,7,2
MSTRG.27036,430,361,521,2014,1723,1105
gene-QOZ80_5AG0407220,12,0,0,0,0,2
MSTRG.27037,134,179,272,1469,971,657
MSTRG.27039,14,0,0,6,4,4
MSTRG.27040,28,0,0,8,16,11
MSTRG.27041,13,0,0,2,0,1
MSTRG.27042,14,0,7,2,3,1
MSTRG.27043,491,714,512,1016,660,328
MSTRG.27044,329,419,585,1007,717,477
MSTRG.27045,137,304,412,101,128,53
MSTRG.27046,77,96,101,783,656,409
MSTRG.27047,22,0,0,5,8,0
MSTRG.27049,11,0,12,1,3,20
MSTRG.27048,171,80,250,726,456,336
MSTRG.27051,1192,1515,1226,14076,10543,5298
MSTRG.27052,27,5,3,75,61,26
MSTRG.27054,199,287,301,727,500,373
MSTRG.27053,314,671,654,1508,1530,1223
MSTRG.27055,5,0,22,87,83,59
MSTRG.27056,142,104,132,366,330,121
MSTRG.27057,19,23,8,8,12,2
MSTRG.27058,14,0,0,6,5,0
MSTRG.27059,3,0,15,61,36,25
MSTRG.27060,6,25,0,16,17,14
MSTRG.27062,56,70,120,429,399,197
gene-QOZ80_5AG0407650,0,0,0,0,4,0
MSTRG.27065,8,8,2,4,1,3
MSTRG.27067,0,19,0,6,4,0
MSTRG.27066,25,10,18,148,122,59
MSTRG.27068,27,0,43,277,239,157
MSTRG.27063,2431,2937,2434,10110,8709,5234
MSTRG.27064,98,110,152,396,310,271
gene-QOZ80_5AG0407730,8,3,5,4,9,11
MSTRG.27069,2025,1947,1845,901,880,759
MSTRG.27072,30,16,18,67,88,58
MSTRG.27070,2255,2519,2211,8178,7628,5589
MSTRG.27071,2129,2118,3016,641,880,744
MSTRG.27073,663,682,768,597,469,340
MSTRG.27074,639,901,749,2167,1899,1069
MSTRG.27077,17,26,39,545,381,260
MSTRG.27078,52,1,0,36,27,6
MSTRG.27080,13,25,32,9,17,11
gene-QOZ80_5AG0407890,10,4,0,18,26,4
MSTRG.27084,16,6,17,88,84,65
MSTRG.27083,0,28,1,11,10,5
MSTRG.27082,28,75,36,61,65,49
MSTRG.27085,199,151,156,4996,4947,2253
MSTRG.27086,10,19,0,231,177,141
MSTRG.27090,0,0,12,68,70,29
MSTRG.27088,717,624,1146,1284,1211,811
MSTRG.27089,396,433,414,550,572,529
MSTRG.27092,19,12,16,10,20,15
MSTRG.27091,8,15,36,225,189,135
MSTRG.27093,186,153,194,429,345,233
MSTRG.27087,8353,7221,6122,9492,12639,6057
MSTRG.27095,0,29,16,179,156,121
MSTRG.27096,19,71,34,268,218,177
MSTRG.27094,870,1009,1154,585,586,607
MSTRG.27097,375,684,842,105,154,58
MSTRG.27100,2718,1936,2245,329,723,588
MSTRG.27101,79,104,29,407,575,184
MSTRG.27102,217,271,220,2329,1854,1368
MSTRG.27104,25,33,42,343,349,195
MSTRG.27103,157,226,171,6373,5060,1742
MSTRG.27105,41,105,73,399,441,304
gene-QOZ80_5AG0408250,1,0,0,5,11,4
gene-QOZ80_5AG0408260,0,6,16,26,9,10
MSTRG.27107,22,33,17,83,66,50
MSTRG.27106,345,402,325,2415,1715,1230
MSTRG.27108,81,164,121,412,301,240
MSTRG.27110,20,57,41,154,140,116
MSTRG.27109,385,591,584,1441,877,557
MSTRG.27111,68,98,95,248,240,148
MSTRG.27112,52,125,45,400,451,263
MSTRG.27114,32,0,0,2,0,0
MSTRG.27115,62,62,74,241,236,148
MSTRG.27116,465,622,602,1897,1951,1137
MSTRG.27117,67,112,50,125,95,25
MSTRG.27122,4,12,5,270,115,31
MSTRG.27121,49,89,51,182,214,189
MSTRG.27123,104,141,116,258,246,204
MSTRG.27125,21,107,47,576,355,246
MSTRG.27126,2,0,4,5,4,2
MSTRG.27124,153,268,136,1182,844,617
MSTRG.27127,24,47,31,334,263,181
MSTRG.27128,73,144,223,47,33,33
MSTRG.27129,175,130,197,665,640,352
MSTRG.27130,1296,1998,2042,3982,3573,2535
MSTRG.27131,694,1125,1308,3269,2816,1877
MSTRG.27132,387,426,442,1248,1229,749
MSTRG.27133,430,370,332,131,178,172
MSTRG.27135,93,210,223,697,321,244
MSTRG.27134,92,154,157,504,416,296
MSTRG.27136,682,895,1074,1962,1795,1206
MSTRG.27137,135,164,259,597,443,417
MSTRG.27138,7,26,30,359,325,195
MSTRG.27139,981,1202,1592,2442,2148,1755
MSTRG.27140,1160,1422,1401,1186,1210,1230
MSTRG.27141,169,244,196,1582,891,431
MSTRG.27142,8,0,42,22,31,31
MSTRG.27143,102,101,116,182,170,110
MSTRG.27144,87,140,185,746,686,514
MSTRG.27145,156,463,283,939,635,354
gene-QOZ80_5AG0408800,5,18,35,11,22,15
MSTRG.27146,84,87,161,399,358,246
MSTRG.27147,70,82,99,653,615,348
MSTRG.27148,258,340,270,859,808,681
MSTRG.27150,35,39,17,1,0,2
MSTRG.27149,200,255,371,314,259,172
MSTRG.27151,369,567,530,19,31,47
MSTRG.27152,263,321,268,33,22,67
MSTRG.27154,67,34,122,154,165,128
MSTRG.27153,1628,2384,2406,2108,2256,1314
gene-QOZ80_5AG0408960,0,0,0,29,12,36
MSTRG.27155,313,360,438,1034,794,504
MSTRG.27157,237,277,298,1266,1086,680
MSTRG.27158,41,194,94,408,282,149
MSTRG.27159,1454,1202,1468,876,1039,519
gene-QOZ80_5AG0409010,2,19,17,13,15,13
MSTRG.27160,1112,1361,1190,5512,4237,2757
MSTRG.27161,210,249,279,1349,1024,735
MSTRG.27162,529,523,820,1962,1501,1105
MSTRG.27163,352,391,519,1906,1677,997
MSTRG.27164,147,343,285,570,455,350
MSTRG.27165,12,0,0,0,0,0
MSTRG.27167,9,3,11,0,2,0
MSTRG.27166,196,262,215,1598,1280,812
MSTRG.27169,209,189,282,412,273,198
MSTRG.27170,17,13,16,55,18,24
MSTRG.27171,336,505,487,809,848,502
MSTRG.27172,435,391,382,623,498,350
gene-QOZ80_5BG0409180,8,0,0,0,0,0
MSTRG.27173,470,503,463,615,649,389
MSTRG.27174,904,923,1131,1114,1130,890
MSTRG.27175,546,345,464,13756,7541,1933
MSTRG.27176,60,34,29,241,184,122
gene-QOZ80_5BG0409240,9,0,0,27,26,13
MSTRG.27177,951,1289,1257,4064,3219,2534
gene-QOZ80_5BG0409280,3,0,0,17,28,17
MSTRG.27178,155,242,156,1230,1029,670
MSTRG.27179,636,648,683,11243,7720,4863
MSTRG.27181,14,30,15,346,340,238
MSTRG.27182,40,47,64,40,17,35
MSTRG.27180,590,848,891,3891,3050,1954
MSTRG.27184,57,200,135,626,387,388
MSTRG.27183,825,1559,1291,3831,3036,1941
MSTRG.27185,22,0,55,441,322,173
MSTRG.27186,492,619,737,3079,2081,1463
MSTRG.27187,1196,1701,2015,4923,3938,2467
MSTRG.27188,105,144,110,633,563,386
MSTRG.27189,408,956,866,3231,2408,1776
MSTRG.27190,305,414,543,899,731,569
MSTRG.27191,273,450,379,2850,2524,1713
MSTRG.27192,13,12,2,19,13,12
MSTRG.27193,50,18,44,66,51,70
MSTRG.27194,192,274,412,1725,1563,845
MSTRG.27195,827,879,750,1045,1063,859
MSTRG.27196,113,144,191,651,517,291
MSTRG.27197,70,113,10,240,257,209
MSTRG.27198,1177,1168,1617,1498,1318,902
MSTRG.27199,80,118,125,380,353,258
MSTRG.27200,118,286,280,69,108,64
MSTRG.27201,60,87,108,55,78,33
MSTRG.27202,291,506,554,2514,2656,2175
MSTRG.27203,256,492,460,1063,908,616
MSTRG.27204,57,49,79,364,375,270
MSTRG.27205,0,21,0,100,32,9
MSTRG.27206,0,0,0,10,9,6
MSTRG.27208,32,0,12,36,65,34
MSTRG.27209,0,0,33,124,111,83
MSTRG.27210,11,15,29,553,358,193
gene-QOZ80_5BG0409830,0,0,0,16,16,8
MSTRG.27211,281,80,88,36,24,20
MSTRG.27212,18,0,5,35,25,13
MSTRG.27213,0,0,0,38,15,9
MSTRG.27214,3,18,28,24,19,4
MSTRG.27215,8,4,0,0,2,0
MSTRG.27216,223,223,308,1562,1178,664
MSTRG.27217,64,94,171,403,329,218
MSTRG.27218,34,69,26,336,316,218
MSTRG.27219,103,207,225,119,147,66
MSTRG.27221,9,0,4,3,0,7
MSTRG.27220,145,132,206,2333,1821,1260
MSTRG.27222,26,12,69,6,20,9
MSTRG.27223,503,457,729,411,497,537
MSTRG.27224,75,58,16,97,76,56
MSTRG.27225,298,411,587,811,686,621
MSTRG.27226,485,485,580,2437,1849,1233
MSTRG.27228,49,81,34,402,325,80
MSTRG.27227,406,602,750,2892,2172,1313
MSTRG.27229,44,99,48,208,234,156
MSTRG.27231,46,78,26,62,36,40
MSTRG.27230,598,753,1128,959,703,407
MSTRG.27232,427,763,465,13144,8441,3794
MSTRG.27234,7,0,8,162,111,23
MSTRG.27233,269,401,393,875,685,515
MSTRG.27235,174,161,243,1067,913,561
MSTRG.27236,952,1152,1071,1141,850,613
MSTRG.27237,749,655,795,263,269,254
MSTRG.27238,135,177,97,44,52,128
MSTRG.27241,6,10,28,88,111,76
MSTRG.27242,32,12,0,37,41,17
MSTRG.27240,1069,1288,1374,5139,3986,2992
MSTRG.27246,3,9,7,43,40,12
MSTRG.27247,0,0,0,37,50,9
MSTRG.27248,31,135,63,561,582,239
gene-QOZ80_5BG0410320,0,0,0,0,0,0
gene-QOZ80_5BG0410330,0,0,0,0,0,0
gene-QOZ80_5BG0410340,0,0,0,0,0,0
gene-QOZ80_5BG0410350,0,0,0,0,0,0
MSTRG.27243,119,72,40,71,48,7
MSTRG.27244,39,69,156,73,50,65
MSTRG.27245,8638,11989,12824,4918,4972,5483
MSTRG.27249,1373,2050,2776,244,444,467
MSTRG.27250,3285,2951,3877,5529,6053,3469
MSTRG.27253,0,15,4,82,86,50
MSTRG.27254,0,0,14,10,2,11
MSTRG.27252,362,821,998,1874,2218,1127
MSTRG.27255,397,224,177,4437,3394,1935
MSTRG.27256,576,784,860,4828,4780,4177
MSTRG.27257,37,59,51,490,467,334
MSTRG.27258,6,0,0,1263,842,276
MSTRG.27259,26,4,7,83,159,35
gene-QOZ80_5BG0410690,2,0,0,1,0,0
MSTRG.27251,13493,16947,19193,2181,2402,1846
gene-QOZ80_5BG0410720,2,0,0,14,11,0
MSTRG.27260,180,243,395,175,263,80
MSTRG.27261,230,407,261,1421,1362,807
MSTRG.27262,538,809,934,1395,989,660
MSTRG.27263,37,10,29,97,117,53
MSTRG.27264,210,293,188,1242,721,422
MSTRG.27265,218,184,111,210,228,144
MSTRG.27268,7,0,7,31,31,8
MSTRG.27269,8,11,0,1,2,2
MSTRG.27271,5,0,27,14,16,8
MSTRG.27272,79,106,133,137,206,49
MSTRG.27273,17,3,0,1073,761,190
MSTRG.27267,1785,2003,2221,1101,1102,1081
MSTRG.27274,17,2,14,79,38,14
MSTRG.27275,137,156,119,438,431,171
MSTRG.27276,58,39,69,30,48,26
MSTRG.27277,19,81,48,801,811,465
MSTRG.27278,150,117,158,0,0,2
MSTRG.27280,0,0,8,0,0,0
MSTRG.27279,66,156,113,1057,953,642
MSTRG.27281,88,190,245,119,212,80
MSTRG.27282,30,20,31,21,41,23
MSTRG.27283,1431,1912,1674,13193,9514,5841
MSTRG.27284,62,44,57,22,40,36
MSTRG.27285,147,173,325,1892,1657,1209
MSTRG.27287,0,0,12,927,774,375
MSTRG.27288,82,54,114,338,355,222
MSTRG.27289,646,991,1165,1182,940,720
MSTRG.27290,7,0,0,698,890,332
gene-QOZ80_5BG0411130,11,0,4,24,41,17
MSTRG.27294,13,0,23,56,79,68
MSTRG.27295,41,44,43,186,68,41
MSTRG.27293,1297,1683,1697,6108,4994,3303
MSTRG.27296,303,324,297,2607,2769,1554
gene-QOZ80_5BG0411210,0,0,0,0,0,0
MSTRG.27298,337,579,677,396,311,273
MSTRG.27299,0,12,0,0,5,0
MSTRG.27300,772,790,812,3776,2842,1947
MSTRG.27302,70,164,126,203,171,115
MSTRG.27297,177,173,261,685,575,327
MSTRG.27301,2,4,3,26,51,23
MSTRG.27303,9,2,7,128,186,20
MSTRG.27304,1506,2443,2494,6064,5720,2996
MSTRG.27305,33,0,6,366,274,206
MSTRG.27306,585,727,963,1203,1076,673
MSTRG.27307,90,70,22,723,372,216
MSTRG.27308,9,0,25,35,61,26
MSTRG.27309,30,25,58,100,108,65
MSTRG.27311,18,90,54,236,155,67
MSTRG.27286,63860,52650,53416,2537,5526,5722
MSTRG.27310,1413,2298,2165,6411,4708,3060
MSTRG.27312,544,521,472,1180,1265,837
MSTRG.27313,207,266,312,713,426,301
MSTRG.27314,0,0,6,260,231,162
MSTRG.27315,216,288,393,566,560,392
MSTRG.27316,149,168,204,447,368,255
MSTRG.27317,96,121,120,85,89,64
MSTRG.27318,24,0,51,650,576,358
MSTRG.27319,11,0,0,12,14,6
MSTRG.27321,656,706,857,3031,2139,1376
MSTRG.27323,204,393,256,1037,793,625
MSTRG.27324,13,49,6,333,348,182
gene-QOZ80_5BG0411660,10,0,0,6,0,2
MSTRG.27322,14,21,14,77,83,39
MSTRG.27326,112,212,169,763,689,439
MSTRG.27327,78,175,134,362,307,167
gene-QOZ80_5BG0411700,0,0,0,1,0,0
gene-QOZ80_5BG0411720,0,0,0,0,0,0
MSTRG.27330,14,14,12,191,235,99
gene-QOZ80_5BG0411770,0,4,11,45,65,16
MSTRG.27332,417,579,705,723,580,511
MSTRG.27328,121,93,88,384,382,309
MSTRG.27329,415,559,488,1569,1286,774
MSTRG.27331,22,25,23,396,361,231
MSTRG.27334,14,72,33,277,235,124
MSTRG.27333,324,402,501,1822,1297,906
MSTRG.27335,13,93,47,189,133,70
MSTRG.27336,48,65,113,1203,819,448
MSTRG.27337,19,9,9,359,526,154
MSTRG.27338,53,134,172,1672,1400,957
MSTRG.27340,36,116,189,868,762,427
MSTRG.27320,24999,19130,18436,3939,6802,5585
MSTRG.27341,31,47,52,74,116,73
MSTRG.27342,14,0,0,11,5,4
MSTRG.27343,30,52,8,189,183,56
MSTRG.27344,69,77,93,249,277,140
MSTRG.27345,10,0,0,7,4,2
MSTRG.27347,49,76,104,295,175,133
MSTRG.27348,489,508,598,2313,1768,1098
MSTRG.27349,90,155,114,572,438,322
MSTRG.27350,498,834,1299,940,1544,1541
MSTRG.27352,97,194,140,106,97,98
MSTRG.27351,527,497,475,291,245,107
MSTRG.27353,19,14,31,271,232,160
MSTRG.27354,186,246,182,636,435,268
MSTRG.27355,98,91,162,550,469,318
MSTRG.27356,6,37,32,191,209,127
MSTRG.27357,0,0,0,2,0,0
gene-QOZ80_5BG0412040,0,0,0,18,18,9
MSTRG.27358,5,0,16,83,75,52
MSTRG.27360,241,283,202,931,746,453
gene-QOZ80_5BG0412080,0,0,0,0,0,3
MSTRG.27361,931,1354,1530,3844,3378,2295
MSTRG.27362,0,45,39,317,208,110
MSTRG.27364,3,9,0,92,53,0
MSTRG.27363,233,238,251,1331,1071,888
MSTRG.27365,94,127,147,868,779,447
MSTRG.27366,198,369,299,1413,1553,818
MSTRG.27368,96,278,114,1010,862,456
MSTRG.27370,12,0,7,0,0,4
MSTRG.27371,2,0,3,2,0,0
MSTRG.27369,134,226,278,1886,1854,1085
MSTRG.27374,0,0,9,10,5,3
MSTRG.27372,279,451,240,526,457,336
MSTRG.27373,14,0,16,17,6,10
MSTRG.27376,46,35,29,649,938,406
MSTRG.27377,176,101,236,425,337,366
MSTRG.27378,161,234,210,44,43,40
MSTRG.27379,168,335,198,111,169,112
MSTRG.27380,69,60,68,25,54,39
MSTRG.27381,65,148,131,204,179,120
MSTRG.27382,64,108,92,204,156,56
MSTRG.27383,7066,6925,8756,5458,4524,4232
MSTRG.27384,575,473,407,2628,1724,1247
MSTRG.27386,50,21,55,106,85,64
MSTRG.27387,86,95,114,253,127,70
gene-QOZ80_5BG0412520,0,0,8,32,48,10
MSTRG.27388,151,43,38,113,165,55
MSTRG.27385,3893,5088,5472,25392,26805,14524
MSTRG.27392,164,106,132,126,37,48
MSTRG.27389,891,852,999,2964,2154,1353
MSTRG.27393,53,43,32,265,196,204
MSTRG.27394,110,103,113,508,402,270
MSTRG.27395,42,44,15,244,285,145
MSTRG.27396,165,197,408,1310,966,719
MSTRG.27397,432,688,830,607,776,704
gene-QOZ80_5BG0412710,1,0,1,3,0,0
MSTRG.27399,2,3,7,22626,7879,1544
MSTRG.27398,310,387,280,686,531,425
MSTRG.27401,579,676,745,1241,645,337
MSTRG.27400,40,3,0,161,136,172
MSTRG.27402,174,168,271,559,441,267
MSTRG.27403,317,560,422,4389,3601,2227
MSTRG.27404,24,0,10,19,18,12
gene-QOZ80_5BG0412800,2,0,0,2,2,2
MSTRG.27405,52,154,102,271,159,128
MSTRG.27406,15,0,2,12,14,10
MSTRG.27407,0,23,28,77,80,57
MSTRG.27409,0,0,0,0,0,0
MSTRG.27408,64,157,104,138,126,103
MSTRG.27410,292,214,175,147,309,131
MSTRG.27411,208,94,148,140,146,111
MSTRG.27412,91,201,174,754,639,314
MSTRG.27413,19,0,22,717,578,341
MSTRG.27414,4,16,9,135,128,58
MSTRG.27415,0,0,0,111,122,97
MSTRG.27416,143,274,202,741,519,367
MSTRG.27417,0,0,0,51,50,12
MSTRG.27418,133,233,232,1137,837,262
MSTRG.27419,115,55,119,787,833,436
MSTRG.27420,33,0,0,134,92,19
MSTRG.27421,354,495,438,2276,1916,1175
MSTRG.27424,40,106,101,572,646,388
MSTRG.27423,51,56,80,386,317,261
MSTRG.27429,24,35,10,94,61,13
MSTRG.27428,0,58,52,27,29,37
MSTRG.27426,390,370,428,6157,4548,2845
MSTRG.27430,7,37,32,139,100,59
MSTRG.27431,139,163,134,5737,4321,2133
MSTRG.27435,532,758,949,306,289,342
MSTRG.27436,96,81,50,1020,843,572
MSTRG.27437,85,62,141,292,448,173
MSTRG.27441,35,14,71,260,200,131
MSTRG.27440,0,0,43,2,3,3
MSTRG.27439,22,44,0,124,125,41
MSTRG.27444,5,8,39,46,27,28
MSTRG.27438,12,18,22,117,108,66
MSTRG.27445,3,12,2,11,5,5
MSTRG.27446,13,11,5,0,0,30
MSTRG.27447,3,19,34,11,8,2
MSTRG.27449,1,32,0,19,9,6
MSTRG.27450,129,82,98,402,390,233
MSTRG.27451,271,190,196,227,176,74
MSTRG.27453,1,13,1,15,10,5
MSTRG.27452,78,89,161,256,184,94
MSTRG.27455,14,29,31,281,203,165
MSTRG.27454,121,70,92,211,275,190
MSTRG.27456,68,87,57,628,609,294
MSTRG.27457,451,349,528,3077,2870,2884
MSTRG.27458,178,220,172,224,207,103
MSTRG.27459,795,928,950,4471,4280,2442
MSTRG.27460,264,314,418,856,733,487
gene-QOZ80_5BG0413440,4,0,0,3,19,7
MSTRG.27461,179,202,310,1303,1001,790
MSTRG.27462,16,0,0,226,75,22
MSTRG.27464,0,0,0,11,6,0
MSTRG.27465,2,9,13,0,0,1
MSTRG.27463,1051,898,940,1527,1460,1388
MSTRG.27466,1139,987,1191,1800,921,688
MSTRG.27467,19,75,31,94,66,40
MSTRG.27468,77,43,46,611,409,236
MSTRG.27470,0,9,0,30,16,1
MSTRG.27469,35,63,36,750,489,234
MSTRG.27471,114,97,119,242,240,103
MSTRG.27475,4,6,9,383,293,180
MSTRG.27472,121,179,137,1082,750,514
MSTRG.27477,404,849,671,1547,1410,972
gene-QOZ80_5BG0413630,2,0,5,65,36,8
MSTRG.27479,2,5,5,36,73,13
MSTRG.27480,43,52,24,1447,917,424
MSTRG.27481,52,0,66,446,283,138
MSTRG.27482,392,410,561,610,674,299
MSTRG.27483,17,55,24,283,419,255
MSTRG.27484,56,87,37,39,18,9
MSTRG.27485,274,451,318,87,65,18
MSTRG.27486,10,0,0,0,0,0
MSTRG.27488,54,51,93,1189,828,407
MSTRG.27490,332,193,309,661,477,372
MSTRG.27492,27,79,81,604,376,296
MSTRG.27495,0,0,11,6,4,9
MSTRG.27497,0,0,0,46,44,25
MSTRG.27494,319,247,358,854,689,475
MSTRG.27498,168,153,127,541,404,290
MSTRG.27499,0,20,5,11,12,7
MSTRG.27500,16,79,63,101,105,55
MSTRG.27502,17,37,20,66,104,26
MSTRG.27501,17,0,15,285,228,191
MSTRG.27503,28,38,15,887,829,347
MSTRG.27505,0,20,11,210,215,106
MSTRG.27504,71,70,71,451,406,212
MSTRG.27506,213,387,352,2290,1868,1388
MSTRG.27507,24,0,43,492,391,232
MSTRG.27508,52,12,4,3073,2879,1716
MSTRG.27509,31,47,26,1144,783,454
MSTRG.27512,23,19,13,72,94,51
MSTRG.27510,0,0,0,2,2,0
MSTRG.27511,127,191,276,611,533,371
gene-QOZ80_5BG0414100,3,0,0,0,0,0
MSTRG.27515,122,137,149,133,155,55
MSTRG.27514,2,25,0,6,7,6
MSTRG.27517,16,28,32,111,79,77
MSTRG.27513,1433,1415,1744,1236,887,879
MSTRG.27518,3,13,2,104,83,7
MSTRG.27519,76,72,113,411,407,246
MSTRG.27520,16,11,14,8,13,9
MSTRG.27521,1810,1813,2537,860,1122,653
MSTRG.27522,224,266,234,813,873,430
MSTRG.27524,50,89,93,344,375,262
MSTRG.27525,27,26,28,168,133,109
MSTRG.27526,5,0,0,19,22,19
MSTRG.27527,26,29,40,20,42,34
MSTRG.27523,2227,2407,2578,452,1113,1233
MSTRG.27528,270,304,309,1398,1039,676
MSTRG.27530,111,58,41,264,229,154
MSTRG.27531,12,0,0,2,0,0
gene-QOZ80_5BG0414410,0,0,5,0,0,0
MSTRG.27532,14,79,9,37,32,16
MSTRG.27533,10,26,25,6,23,43
MSTRG.27534,214,409,437,699,607,394
MSTRG.27535,6,25,4,232,130,36
MSTRG.27538,49,64,34,353,350,253
MSTRG.27536,86,41,156,335,400,202
MSTRG.27537,27,37,29,27,27,43
MSTRG.27539,43,252,290,1246,858,542
MSTRG.27540,81,83,74,562,475,371
MSTRG.27541,8,9,20,207,158,100
MSTRG.27542,11,0,0,0,0,2
MSTRG.27543,38,120,86,278,259,181
MSTRG.27544,27,63,30,170,171,102
MSTRG.27546,286,295,477,120,208,167
MSTRG.27548,5,68,18,203,176,52
MSTRG.27549,92,29,129,295,262,214
MSTRG.27550,729,1338,1433,7077,5768,3956
MSTRG.27551,123,89,118,413,384,292
MSTRG.27552,394,537,551,1138,1011,620
MSTRG.27553,111,175,121,908,600,408
gene-QOZ80_5BG0414760,0,0,3,6,5,3
MSTRG.27556,13,4,22,9,11,5
MSTRG.27557,18,0,0,0,0,0
MSTRG.27559,0,0,0,4,3,0
MSTRG.27558,314,629,622,1011,1090,993
MSTRG.27560,248,422,381,1884,1320,980
MSTRG.27561,22,53,19,58,66,30
gene-QOZ80_5BG0414830,2,0,1,0,0,0
MSTRG.27562,9,58,23,295,221,126
MSTRG.27563,340,432,419,1019,774,475
gene-QOZ80_5BG0414890,7,11,8,9,12,15
MSTRG.27565,42,12,18,73,76,56
MSTRG.27564,29,30,32,6,2,2
MSTRG.27566,1,88,8,4,9,4
MSTRG.27567,32,29,23,42,32,31
MSTRG.27568,59,84,115,332,342,207
MSTRG.27569,10,0,1,2,1,2
MSTRG.27570,70,37,27,815,645,295
MSTRG.27571,0,0,28,881,739,534
MSTRG.27574,270,336,176,53,54,17
MSTRG.27572,317,356,442,1375,1137,837
MSTRG.27573,3720,2003,2444,134,193,146
MSTRG.27575,582,816,1045,2882,2092,1549
MSTRG.27576,807,607,854,1613,1703,1183
MSTRG.27577,142,101,97,1598,809,232
MSTRG.27578,0,0,0,219,135,53
MSTRG.27579,0,0,0,0,5,0
MSTRG.27580,142,205,187,1828,1202,668
MSTRG.27581,438,752,596,562,508,276
MSTRG.27583,43,25,32,20,20,7
MSTRG.27582,40,147,89,708,603,397
MSTRG.27585,0,0,22,2,3,0
MSTRG.27584,322,579,555,2558,1866,1303
MSTRG.27587,175,264,296,361,274,218
MSTRG.27588,2568,4076,4539,2412,1979,1067
MSTRG.27589,8,0,0,0,2,0
MSTRG.27590,180,252,232,498,422,241
