transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.18108.4	154.671164986467	10.141459632131	1.69518433707824	2.19723118947515e-09	1.60192615319293e-07	10.9188906630101	3.26305612113746	TRUE	942
MSTRG.21211.2	155.787234434509	10.1350254559408	1.69532709939293	2.25599494653316e-09	1.63781417482035e-07	10.9433156489972	3.27718585455877	TRUE	946
MSTRG.12013.4	145.162976430083	10.020934327285	1.70163326531812	3.8851730608333e-09	2.61082109072319e-07	10.7914605113488	3.27110112121146	TRUE	1022
MSTRG.10211.1	143.139117510718	10.0162163523153	1.70175919093618	3.96130153727875e-09	2.64752448970893e-07	10.8057665250352	3.29069755559341	TRUE	1026
MSTRG.9559.3	156.888324368507	9.99724464530328	1.70042813008816	4.12125778456677e-09	2.73997814257964e-07	10.8636109610367	3.2986917140644	TRUE	1033
MSTRG.12749.5	139.775478348852	10.0078757591868	1.70325051328055	4.20930856922624e-09	2.79581135316557e-07	10.7552289768411	3.25880249085149	TRUE	1034
MSTRG.13750.1	275.641651447147	5.04886458945632	0.859914927749546	4.32251260464430e-09	2.86269547407677e-07	4.74727193056888	0.921971751922506	TRUE	1037
MSTRG.37372.7	139.487898211502	9.99734979272644	1.7034894038268	4.39098600345611e-09	2.89965516101306e-07	10.7389968697624	3.25394580127257	TRUE	1040
MSTRG.26348.3	138.685840852494	9.99785879822018	1.70400080056699	4.42988142302025e-09	2.91692613969496e-07	10.743186484166	3.25803760693583	TRUE	1043
MSTRG.18108.5	145.575544802429	9.99319044921731	1.70644157807002	4.73699336842473e-09	3.0895273557139e-07	10.8160788841424	3.28210999387876	TRUE	1053
MSTRG.31275.1	520.32869400468	5.09318969349756	0.869890533295061	4.77073960605346e-09	3.10563843283924e-07	4.77078734746222	0.9515381803788	TRUE	1055
MSTRG.37296.1	126.230884794723	4.45438036356327	0.760954056930083	4.80817825725791e-09	3.12113484264611e-07	4.2104550143132	0.780727405728015	TRUE	1058
