transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.38687.3	98.8373515073638	6.04427292731935	0.671544610853341	9.00055309749089	2.24583363444443e-19	1.58334358992266e-17	5.90491373486468	0.661594711984424	TRUE	FALSE	6	941	3	1091
MSTRG.16254.1	2172.28219719183	7.1232719174938	0.796432489900699	8.94397454626939	3.75419052773545e-19	2.59211016895716e-17	6.95130693707834	0.80747701006423	TRUE	FALSE	60	22600	3	1114
MSTRG.36928.5	297.346189875172	3.38136548941162	0.378340938477673	8.93735027199857	3.98613277307555e-19	2.73995866404515e-17	3.30868913054863	0.380996848934771	TRUE	FALSE	107	2745	3	1119
MSTRG.9600.1	349.217314449064	2.52827930736238	0.283305557548815	8.92421359198627	4.48876916109695e-19	3.06355508042675e-17	2.48049310411358	0.284832694052953	TRUE	FALSE	209	2897	3	1127
MSTRG.16516.1	192.226084059565	2.03785053852976	0.228584391398848	8.91509051015645	4.87417971941553e-19	3.3119017798435e-17	2.00394111920763	0.229072383974616	TRUE	FALSE	154	1528	3	1132
MSTRG.15372.6	241.158976311569	10.7974717558935	1.21724690464688	8.87040395393387	7.28810391780756e-19	4.87036567372723e-17	11.9413513407905	3.05936909192265	TRUE	TRUE	0	2348	0	1151
MSTRG.45486.4	293.199591161118	11.0791168065031	1.24992457132501	8.8638283146626	7.73127806162041e-19	5.1575604047325e-17	12.2407233072979	3.10256817934534	TRUE	TRUE	0	2797	0	1153
MSTRG.37244.1	353.253368715729	2.0974819231522	0.236760916879929	8.85907163561084	8.06835136214517e-19	5.36845485918789e-17	2.06154906633706	0.237484622195773	TRUE	FALSE	274	2738	3	1156
MSTRG.12013.2	331.754231003615	11.2578924599049	1.27811253667925	8.80821691112955	1.27152208426847e-18	8.25330499204034e-17	12.4359084908842	3.14303674174252	TRUE	TRUE	0	3288	0	1185
MSTRG.25195.1	365.93926314598	4.24774765339543	0.482638659989783	8.80109283720733	1.35490205743633e-18	8.76492864186963e-17	4.14245186025948	0.486398670886036	TRUE	FALSE	77	3513	3	1189
MSTRG.8020.1	235.260785141416	10.7622297277504	1.22303078673313	8.79963926051091	1.37256648651133e-18	8.8642902135174e-17	11.9011674522718	3.06040654810859	TRUE	TRUE	0	2327	0	1191
MSTRG.12928.4	252.616016269405	10.8650149297378	1.23725423825891	8.78155401999451	1.6123127406062e-18	1.03517745466784e-16	12.0069972000703	3.07520968331446	TRUE	TRUE	0	2522	0	1198
