transcript_id	log2FC_old	log2FC_new_MLE	in_old_2354	in_new_2422
MSTRG.300.1	0.916670	0.920014	False	False
rna-ELECO.r07.1AG0004520.1	0.384875	0.383784	False	False
MSTRG.302.1	-0.025328	-0.014950	False	False
rna-ELECO.r07.1AG0004540.1	-0.726031	-0.724946	False	False
rna-ELECO.r07.1AG0004560.1	3.109944	3.089891	False	False
MSTRG.303.1	-1.029540	-1.012307	False	False
rna-ELECO.r07.1AG0004550.1	0.108099	0.114735	False	False
rna-ELECO.r07.1AG0004570.1	-3.110114	-3.061835	False	False
MSTRG.305.1	1.523781	1.529279	False	False
rna-ELECO.r07.1AG0004580.1	-2.529550	-2.226958	False	False
MSTRG.306.1	0.500724	0.505040	False	False
rna-ELECO.r07.1AG0004620.1	0.983847	0.952260	False	False
MSTRG.307.3	11.079208	8.036698	False	False
MSTRG.307.1	0.259501	0.268685	False	False
MSTRG.307.2	2.429339	2.434542	False	False
rna-ELECO.r07.1AG0004600.1	-0.033054	-0.026071	False	False
MSTRG.308.1	-0.065652	-0.060104	False	False
rna-ELECO.r07.1AG0004640.1	-2.221030	-2.191723	False	False
MSTRG.310.1	-2.814197	-2.839763	False	False
MSTRG.313.1	3.623015	3.527277	False	True
rna-ELECO.r07.1AG0004650.1	2.001100	1.974518	False	False
rna-ELECO.r07.1AG0004710.1	12.515832	9.297943	False	False
MSTRG.318.1	-2.424899	-2.400248	False	False
MSTRG.316.4	9.175892	6.310162	False	False
rna-ELECO.r07.1AG0004700.1	11.639834	8.497576	False	False
MSTRG.316.1	-0.003628	-0.010923	False	False
MSTRG.316.2	1.216362	1.210103	False	False
MSTRG.316.3	10.454448	7.715610	False	False
MSTRG.316.5	-6.791552	-5.266384	False	False
rna-ELECO.r07.1AG0004720.1	-1.770411	-1.738817	False	False
MSTRG.320.1	0.674229	0.680207	False	False
rna-ELECO.r07.1AG0004790.1	8.890235	5.624886	False	False
rna-ELECO.r07.1AG0004730.1	8.508914	4.373262	False	False
MSTRG.321.1	1.804652	1.772222	False	False
MSTRG.323.2	-2.001389	-1.843170	False	False
MSTRG.323.1	-0.642170	-0.637420	False	False
rna-ELECO.r07.1AG0004810.1	1.617021	1.585060	False	False
MSTRG.327.2	8.776549	6.103217	False	False
MSTRG.327.3	9.229505	6.599948	False	False
MSTRG.327.1	0.452202	0.461138	False	False
rna-ELECO.r07.1AG0004820.1	1.452060	1.363732	False	False
MSTRG.328.3	4.656301	4.653190	False	False
MSTRG.328.1	2.644600	2.630670	False	False
MSTRG.328.2	-0.295195	-0.293278	False	False
rna-ELECO.r07.1AG0004830.1	0.339613	0.338627	False	False
MSTRG.329.1	1.662987	1.672479	False	False
rna-ELECO.r07.1AG0004840.1	-1.304678	-1.341225	False	False
MSTRG.330.1	1.046661	1.051285	False	False
rna-ELECO.r07.1AG0004860.1	1.400880	1.404833	False	False
MSTRG.334.1	-0.821895	-0.819187	False	False
MSTRG.333.1	2.055884	2.062569	True	True
MSTRG.335.1	-1.873254	-1.829390	False	False
rna-ELECO.r07.1AG0004910.1	-0.975822	-0.980222	False	False
MSTRG.337.1	-1.640585	-1.639294	False	False
MSTRG.338.1	0.968196	0.951656	False	False
MSTRG.339.1	-0.196814	-0.198070	False	False
MSTRG.340.1	-0.439885	-0.414561	False	False
MSTRG.345.1	5.556006	5.433606	False	False
rna-ELECO.r07.1AG0005020.1	9.304997	5.386395	False	False
MSTRG.345.3	10.563338	6.818486	False	False
MSTRG.345.2	1.875247	1.829764	False	False
MSTRG.346.2	8.843870	5.919659	False	False
MSTRG.346.1	2.288618	2.242702	False	False
MSTRG.341.2	10.975567	7.521542	True	True
MSTRG.341.4	-1.252412	-1.172514	False	False
MSTRG.343.1	11.844619	6.143419	True	True
MSTRG.341.5	23.221303	6.140576	False	False
MSTRG.341.1	0.681115	0.678593	False	False
MSTRG.341.3	3.182553	3.137024	False	True
rna-ELECO.r07.1AG0005040.1	-0.238033	-0.231774	False	False
MSTRG.349.1	-3.511879	-3.403323	False	False
rna-ELECO.r07.1AG0005060.1	0.755011	0.759331	False	False
rna-ELECO.r07.1AG0005070.1	5.970341	2.816058	False	False
MSTRG.351.1	0.106433	0.116658	False	False
MSTRG.352.2	0.242381	0.250143	False	False
rna-ELECO.r07.1AG0005130.1	1.824581	1.825936	False	False
rna-ELECO.r07.1AG0005160.1	-0.213613	-0.228397	False	False
MSTRG.357.1	2.800983	2.791400	False	False
rna-ELECO.r07.1AG0005170.1	3.051695	2.526636	False	False
MSTRG.355.1	-2.455264	-2.434334	False	False
MSTRG.355.2	-0.926451	-0.923037	False	False
rna-ELECO.r07.1AG0005140.1	-2.720234	-2.711429	False	False
MSTRG.355.3	-3.380071	-3.357777	False	False
MSTRG.355.4	1.786892	1.733304	False	False
MSTRG.358.1	1.554627	1.548959	True	True
rna-ELECO.r07.1AG0005200.1	-2.572747	-2.460599	False	False
MSTRG.360.2	22.538723	6.638394	False	False
MSTRG.360.1	-1.056619	-1.057406	False	False
MSTRG.361.3	-2.678851	-2.642596	False	False
MSTRG.361.1	0.226324	0.231824	False	False
rna-ELECO.r07.1AG0005230.1	0.640301	0.278806	False	False
rna-ELECO.r07.1AG0005240.1	-2.810366	-2.793276	False	False
MSTRG.363.1	0.147586	0.145516	False	False
rna-ELECO.r07.1AG0005260.1	0.400407	0.411151	False	False
MSTRG.364.1	-3.094098	-3.071368	False	False
MSTRG.364.3	22.668321	20.928411	False	False
MSTRG.364.4	11.589259	9.769028	False	False
MSTRG.364.5	-0.421052	-0.412496	False	False
MSTRG.364.2	1.347882	1.352381	False	False
MSTRG.364.6	-1.832411	-1.822713	False	False
MSTRG.364.7	-2.150751	-2.124843	False	False
MSTRG.365.1	-0.175429	-0.165281	False	False
rna-ELECO.r07.1AG0005310.1	2.273788	2.239330	False	False
rna-ELECO.r07.1AG0005320.1	0.069379	0.078417	False	False
rna-ELECO.r07.1AG0005330.1	0.133551	0.142275	False	False
rna-ELECO.r07.1AG0005390.1	2.035036	1.914505	False	False
MSTRG.370.1	0.769702	0.707881	False	False
MSTRG.369.3	-24.316959	-6.122991	False	False
rna-ELECO.r07.1AG0005370.1	-1.074346	-1.062383	False	False
MSTRG.369.2	-3.896665	-3.535484	False	False
rna-ELECO.r07.1AG0005420.1	0.750621	0.661343	False	False
MSTRG.371.1	1.886067	1.895700	False	False
MSTRG.371.2	0.226232	0.214879	False	False
MSTRG.372.2	-1.676701	-1.645900	False	False
rna-ELECO.r07.1AG0005450.1	2.606587	2.608814	False	False
MSTRG.372.1	-0.095738	-0.089248	False	False
MSTRG.373.2	-3.376884	-3.240225	False	False
MSTRG.373.6	10.590952	8.439515	False	False
MSTRG.373.8	9.518173	7.257508	False	False
rna-ELECO.r07.1AG0005510.1	-3.772034	-3.685484	False	False
MSTRG.373.1	1.275819	1.278608	False	False
MSTRG.373.4	-4.753362	-3.916401	False	False
MSTRG.373.5	-1.070800	-1.010160	False	False
MSTRG.374.1	-3.560590	-3.550001	False	False
MSTRG.376.1	-11.231960	-5.746266	False	False
rna-ELECO.r07.1AG0005520.1	-1.327106	-1.314285	False	False
MSTRG.375.2	-0.243966	-0.279205	False	False
MSTRG.375.3	2.963930	2.793016	False	False
MSTRG.375.4	-0.723160	-0.731786	False	False
MSTRG.375.5	-1.103660	-1.094145	False	False
MSTRG.377.1	0.032680	0.042717	False	False
rna-ELECO.r07.1AG0005540.1	-1.340223	-1.375591	False	False
rna-ELECO.r07.1AG0005570.1	2.324868	2.305374	False	False
MSTRG.379.1	-0.014657	-0.014055	False	False
rna-ELECO.r07.1AG0005580.1	-0.103765	-0.138519	False	False
MSTRG.380.5	-0.700332	-0.685729	False	False
MSTRG.380.6	-25.036996	-22.806233	False	False
MSTRG.380.1	1.268473	1.276300	False	False
MSTRG.380.2	-0.308056	-0.304987	False	False
MSTRG.380.3	-0.126938	-0.125266	False	False
MSTRG.380.4	-0.125306	-0.137737	False	False
rna-ELECO.r07.1AG0005590.1	-4.803051	-4.778061	False	False
rna-ELECO.r07.1AG0005650.1	2.702375	2.695599	False	False
rna-ELECO.r07.1AG0005740.1	-0.499004	-0.504364	False	False
MSTRG.385.1	2.379465	2.375370	False	False
rna-ELECO.r07.1AG0005760.1	-1.877677	-1.727291	False	False
MSTRG.383.2	-1.527609	-1.517762	False	False
MSTRG.383.4	-26.900323	-25.003111	False	False
MSTRG.383.5	-11.155277	-8.870456	False	False
MSTRG.383.1	-0.871284	-0.862097	False	False
MSTRG.383.3	-0.220233	-0.213433	False	False
rna-ELECO.r07.1AG0005730.1	-0.493673	-0.489516	False	False
rna-ELECO.r07.1AG0005780.1	3.178314	3.093735	False	False
MSTRG.387.1	0.009252	0.010979	False	False
MSTRG.388.1	0.599682	0.607663	False	False
rna-ELECO.r07.1AG0005800.1	-0.757015	-0.745975	False	False
MSTRG.389.2	9.851028	5.802131	False	False
rna-ELECO.r07.1AG0005810.1	-4.232879	-4.212928	False	False
MSTRG.390.1	0.624595	0.631805	False	False
rna-ELECO.r07.1AG0005850.1	1.221980	1.226286	False	False
rna-ELECO.r07.1AG0005870.1	2.976061	2.983130	False	False
rna-ELECO.r07.1AG0005880.1	0.373463	0.382481	False	False
rna-ELECO.r07.1AG0005900.1	2.544678	2.509585	False	False
MSTRG.395.1	1.076558	1.060927	False	False
MSTRG.394.2	11.125020	8.870490	False	False
rna-ELECO.r07.1AG0005890.1	0.958781	0.966812	False	False
MSTRG.394.1	-0.550534	-0.542370	False	False
rna-ELECO.r07.1AG0005910.1	6.549949	3.495164	False	False
MSTRG.397.1	-0.067032	-0.060817	False	False
rna-ELECO.r07.1AG0005940.1	1.233061	1.178588	False	False
MSTRG.398.1	-1.464818	-1.442991	False	False
rna-ELECO.r07.1AG0005950.1	1.621153	1.623005	False	False
MSTRG.399.1	-0.447740	-0.437852	False	False
MSTRG.399.2	-2.657286	-2.641678	False	False
rna-ELECO.r07.1AG0006000.1	-0.112787	-0.104328	False	False
rna-ELECO.r07.1AG0006030.1	0.769441	0.748165	False	False
MSTRG.403.2	10.846697	7.598743	False	False
rna-ELECO.r07.1AG0006040.1	8.987441	5.509864	False	False
MSTRG.402.1	-0.784608	-0.764695	False	False
MSTRG.403.1	1.365614	1.362695	False	False
MSTRG.401.1	-0.526832	-0.517818	False	False
MSTRG.401.2	0.219881	0.222403	False	False
rna-ELECO.r07.1AG0006010.1	2.538377	2.017840	False	False
MSTRG.401.4	-0.404910	-0.392927	False	False
MSTRG.401.5	-2.939738	-2.905870	False	False
rna-ELECO.r07.1AG0006020.1	1.690452	1.651373	False	False
MSTRG.405.1	-25.412009	-5.901385	False	False
MSTRG.404.3	9.999075	7.807933	False	False
MSTRG.404.1	0.225842	0.235398	False	False
MSTRG.406.1	27.309402	10.661470	False	False
rna-ELECO.r07.1AG0006080.1	0.204254	0.215060	False	False
MSTRG.407.1	-4.264545	-4.252455	False	False
rna-ELECO.r07.1AG0006150.1	-4.159181	-3.925763	False	False
rna-ELECO.r07.1AG0006160.1	-3.576292	-3.570681	False	False
rna-ELECO.r07.1AG0006180.1	-1.966944	-1.930804	False	False
MSTRG.411.1	0.169389	0.165339	False	False
rna-ELECO.r07.1AG0006190.1	0.572059	0.567441	False	False
rna-ELECO.r07.1AG0006200.1	9.576587	7.710537	False	False
MSTRG.412.1	-0.003084	0.004333	False	False
rna-ELECO.r07.1AG0006230.1	-0.605555	-0.593960	False	False
rna-ELECO.r07.1AG0006240.1	0.621610	0.549257	False	False
rna-ELECO.r07.1AG0006210.1	3.506140	3.515319	False	False
rna-ELECO.r07.1AG0006280.1	-0.018181	-0.017658	False	False
MSTRG.416.3	-26.507257	-24.751264	False	False
MSTRG.416.4	-1.136348	-1.123027	False	False
MSTRG.416.5	-23.455415	-22.012957	False	False
MSTRG.416.6	-1.965648	-1.959638	False	False
MSTRG.416.8	-25.360297	-23.758291	False	False
MSTRG.416.9	1.962891	1.958317	False	False
MSTRG.416.1	-3.456599	-3.451301	False	False
MSTRG.416.2	-1.939683	-1.926491	False	False
MSTRG.416.7	-2.813608	-2.787122	False	False
MSTRG.416.10	-3.378105	-3.357763	False	False
rna-ELECO.r07.1AG0006290.1	0.446098	0.448150	False	False
MSTRG.422.1	-1.294755	-1.217022	False	False
rna-ELECO.r07.1AG0006320.1	1.194468	1.187849	False	False
MSTRG.420.1	-0.178883	-0.170220	False	False
MSTRG.420.2	0.694904	0.700051	False	False
rna-ELECO.r07.1AG0006300.1	-0.764713	-0.767538	False	False
MSTRG.423.1	2.746599	2.756529	False	False
rna-ELECO.r07.1AG0006330.1	1.940506	1.942499	False	False
MSTRG.424.1	0.903839	0.911930	False	False
rna-ELECO.r07.1AG0006380.1	0.977387	0.987256	False	False
rna-ELECO.r07.1AG0006400.1	1.005313	0.993714	False	False
rna-ELECO.r07.1AG0006390.1	1.012539	1.017067	False	False
rna-ELECO.r07.1AG0006410.1	8.973367	5.431451	False	False
MSTRG.428.1	0.906577	0.906631	False	False
rna-ELECO.r07.1AG0006430.1	0.192421	0.194478	False	False
rna-ELECO.r07.1AG0006450.1	11.922013	9.330717	False	False
MSTRG.430.1	-0.091669	-0.089569	False	False
MSTRG.431.4	8.151624	4.871535	False	False
MSTRG.431.5	9.134192	5.869385	False	False
MSTRG.431.6	7.873583	4.469408	False	False
rna-ELECO.r07.1AG0006480.1	7.294926	3.930389	False	False
MSTRG.431.1	2.368627	2.343924	False	False
rna-ELECO.r07.1AG0006490.1	-0.041522	-0.033847	False	False
rna-ELECO.r07.1AG0006500.1	-1.656799	-1.647656	False	False
MSTRG.434.2	0.099953	0.106156	False	False
MSTRG.434.3	9.127969	6.010708	False	False
MSTRG.434.1	0.975457	0.985471	False	False
rna-ELECO.r07.1AG0006510.1	0.990599	0.996548	False	False
MSTRG.435.2	1.723982	1.726219	False	False
MSTRG.435.3	3.734315	3.704931	False	False
MSTRG.435.1	-0.814253	-0.800808	False	False
MSTRG.436.1	-1.659939	-1.643563	False	False
MSTRG.436.2	-2.711495	-2.734621	False	False
rna-ELECO.r07.1AG0006530.1	-1.926648	-1.925282	False	False
MSTRG.437.2	22.313945	5.466483	False	False
rna-ELECO.r07.1AG0006540.1	0.736445	0.732662	False	False
MSTRG.440.1	-1.698994	-1.456625	False	False
rna-ELECO.r07.1AG0006600.1	1.841139	1.839278	False	False
rna-ELECO.r07.1AG0006610.1	0.006283	0.012516	False	False
MSTRG.446.1	0.004966	0.014623	False	False
rna-ELECO.r07.1AG0006630.1	-0.289548	-0.281568	False	False
rna-ELECO.r07.1AG0006670.1	9.420276	5.716959	False	False
MSTRG.449.1	5.174955	5.113687	False	False
MSTRG.448.1	0.542247	0.586158	False	False
rna-ELECO.r07.1AG0006650.1	0.460382	0.471481	False	False
MSTRG.447.2	-5.181885	-4.381900	False	False
rna-ELECO.r07.1AG0006700.1	10.117589	8.032438	False	False
MSTRG.450.2	22.852585	6.405116	False	False
rna-ELECO.r07.1AG0006690.1	-1.933049	-1.922550	False	False
MSTRG.451.1	0.677074	0.685211	False	False
rna-ELECO.r07.1AG0006720.1	-0.827727	-0.820839	False	False
MSTRG.453.1	-0.547045	-0.544991	False	False
MSTRG.454.1	1.900841	1.863369	True	True
MSTRG.452.1	0.683098	0.691364	False	False
MSTRG.452.2	-1.688445	-1.682761	False	False
rna-ELECO.r07.1AG0006780.1	-0.110547	-0.101318	False	False
MSTRG.457.1	2.494960	2.487423	False	False
rna-ELECO.r07.1AG0006800.1	3.891109	3.871496	False	False
rna-ELECO.r07.1AG0006810.1	9.007535	6.325016	False	False
MSTRG.458.1	-0.086729	-0.082105	False	False
rna-ELECO.r07.1AG0006820.1	0.739168	0.745809	False	False
MSTRG.461.1	-7.904639	-7.832277	False	False
MSTRG.461.2	-26.434908	-23.025024	False	False
rna-ELECO.r07.1AG0006890.1	-5.145880	-5.102720	False	False
MSTRG.463.1	0.225469	0.222498	False	False
rna-ELECO.r07.1AG0006940.1	1.817539	1.782357	False	False
MSTRG.462.1	0.335497	0.343492	False	False
rna-ELECO.r07.1AG0006970.1	0.656816	0.644410	False	False
rna-ELECO.r07.1AG0006980.1	-1.283995	-1.266346	False	False
rna-ELECO.r07.1AG0007010.1	2.466128	2.294667	False	False
rna-ELECO.r07.1AG0007030.1	-0.383178	-0.379754	False	False
MSTRG.469.1	0.300594	0.304240	False	False
MSTRG.469.2	-3.178980	-3.176426	False	False
MSTRG.471.3	10.722347	7.614840	True	True
MSTRG.470.1	2.810551	2.785760	True	True
MSTRG.471.2	-0.517126	-0.506339	False	False
MSTRG.471.1	1.134266	1.133787	False	False
rna-ELECO.r07.1AG0007160.1	-11.608572	-5.657415	False	False
MSTRG.474.1	-13.367557	-7.503218	False	False
MSTRG.475.1	1.325768	1.259965	False	False
MSTRG.472.1	-2.622101	-2.612970	False	False
rna-ELECO.r07.1AG0007110.1	-2.283564	-2.273794	False	False
rna-ELECO.r07.1AG0007180.1	-0.607787	-0.595481	False	False
rna-ELECO.r07.1AG0007200.1	-1.313945	-1.247967	False	False
rna-ELECO.r07.1AG0007190.1	21.773136	6.256968	False	False
MSTRG.477.2	0.142314	0.145679	False	False
MSTRG.480.2	-25.661272	-7.424644	False	False
MSTRG.480.1	-0.038503	-0.029944	False	False
MSTRG.481.1	-0.177167	-0.168290	False	False
MSTRG.482.1	-2.729570	-2.722555	False	False
MSTRG.484.1	0.135947	0.146655	False	False
rna-ELECO.r07.1AG0007260.1	1.855169	1.817420	False	False
MSTRG.485.1	-0.681222	-0.670666	False	False
rna-ELECO.r07.1AG0007270.1	2.945394	2.722971	False	False
rna-ELECO.r07.1AG0007280.1	-1.592754	-1.594205	False	False
rna-ELECO.r07.1AG0007300.1	0.954373	0.960133	False	False
MSTRG.488.3	-2.297919	-2.288104	False	False
MSTRG.488.1	0.806015	0.813463	False	False
rna-ELECO.r07.1AG0007310.1	0.349471	0.354664	False	False
MSTRG.488.4	-1.655568	-1.641009	False	False
MSTRG.489.2	3.145880	3.120128	False	False
rna-ELECO.r07.1AG0007320.1	7.564475	4.435915	False	False
MSTRG.489.4	-25.785374	-22.647478	False	False
MSTRG.489.1	-0.887579	-0.875948	False	False
rna-ELECO.r07.1AG0007340.1	-9.802959	-6.814966	False	False
rna-ELECO.r07.1AG0007350.1	4.563359	4.484799	False	False
MSTRG.490.2	-2.004944	-1.950707	False	False
rna-ELECO.r07.1AG0007330.1	-1.829641	-1.820272	False	False
rna-ELECO.r07.1AG0007360.1	2.262268	2.262787	False	False
MSTRG.495.1	0.074879	0.076535	False	False
MSTRG.494.1	2.072844	2.076967	False	False
MSTRG.494.3	23.010304	20.883875	False	False
rna-ELECO.r07.1AG0007440.1	10.700680	8.309322	False	False
MSTRG.494.2	-0.197001	-0.186882	False	False
rna-ELECO.r07.1AG0007500.1	3.981509	3.661059	False	False
MSTRG.496.2	10.069235	7.449374	False	False
rna-ELECO.r07.1AG0007480.1	0.776047	0.769224	False	False
rna-ELECO.r07.1AG0007520.1	0.932416	0.932641	False	False
MSTRG.497.1	-0.448486	-0.440710	False	False
rna-ELECO.r07.1AG0007510.1	-3.312555	-3.306269	False	False
rna-ELECO.r07.1AG0007530.1	-0.658182	-0.649049	False	False
MSTRG.501.1	1.838903	1.833354	False	False
MSTRG.501.3	-2.722850	-2.573219	False	False
rna-ELECO.r07.1AG0007560.1	1.380169	1.362286	False	False
rna-ELECO.r07.1AG0007540.1	4.063178	4.061330	False	False
MSTRG.500.3	10.865376	8.011046	False	False
rna-ELECO.r07.1AG0007550.1	2.423588	2.379066	False	False
MSTRG.500.1	-0.160514	-0.155259	False	False
MSTRG.502.1	0.823935	0.832822	False	False
rna-ELECO.r07.1AG0007620.1	-0.993899	-0.986525	False	False
MSTRG.506.1	1.249468	1.219244	False	False
MSTRG.505.1	1.409141	1.414758	False	False
rna-ELECO.r07.1AG0007640.1	0.316149	0.326863	False	False
rna-ELECO.r07.1AG0007730.1	0.695486	0.701377	False	False
rna-ELECO.r07.1AG0007740.1	0.151359	0.153318	False	False
MSTRG.510.2	1.752767	1.738191	False	False
MSTRG.510.1	1.160050	1.135268	False	False
MSTRG.511.1	1.237290	1.182727	False	False
MSTRG.510.3	-5.410862	-4.476698	False	False
MSTRG.512.1	-0.819652	-0.821005	False	False
rna-ELECO.r07.1AG0007930.1	1.700257	1.628022	False	False
rna-ELECO.r07.1AG0007970.1	3.580564	2.901228	False	False
MSTRG.514.1	2.005581	1.948370	False	False
rna-ELECO.r07.1AG0007980.1	1.242718	1.249522	False	False
rna-ELECO.r07.1AG0008000.1	0.349616	0.289533	False	False
rna-ELECO.r07.1AG0007990.1	20.521526	5.189851	False	False
MSTRG.516.2	-0.501833	-0.493449	False	False
MSTRG.516.1	-0.605338	-0.598237	False	False
rna-ELECO.r07.1AG0008060.1	8.390560	5.566565	False	False
rna-ELECO.r07.1AG0008130.1	6.960184	6.930948	False	False
MSTRG.522.1	0.376956	0.424372	False	False
rna-ELECO.r07.1AG0008150.1	0.631646	0.585215	False	False
rna-ELECO.r07.1AG0008170.1	10.184324	6.499698	False	False
MSTRG.518.3	22.467561	6.283189	False	False
rna-ELECO.r07.1AG0008050.1	-0.176477	-0.171578	False	False
MSTRG.518.1	-0.145260	-0.134152	False	False
rna-ELECO.r07.1AG0008040.1	-0.635824	-0.607517	False	False
rna-ELECO.r07.1AG0008160.1	-1.197488	-1.174557	False	False
rna-ELECO.r07.1AG0008180.1	1.664672	1.329279	False	False
MSTRG.525.1	0.455927	0.456649	False	False
rna-ELECO.r07.1AG0008190.1	-1.191996	-1.162605	False	False
rna-ELECO.r07.1AG0008210.1	11.887500	8.444205	False	False
MSTRG.528.1	2.007379	1.990043	False	False
MSTRG.527.1	-1.122257	-1.129430	False	False
rna-ELECO.r07.1AG0008200.1	-2.122315	-2.115088	False	False
rna-ELECO.r07.1AG0008220.1	1.456854	1.460685	False	False
MSTRG.533.1	-1.708027	-1.683114	False	False
MSTRG.534.2	-1.024034	-0.980480	False	False
rna-ELECO.r07.1AG0008280.1	-1.470347	-1.454152	False	False
MSTRG.534.1	1.718650	1.717954	False	False
MSTRG.530.2	-2.134741	-1.998457	False	False
MSTRG.530.1	-0.478839	-0.472645	False	False
rna-ELECO.r07.1AG0008230.1	-0.158177	-0.149656	False	False
MSTRG.536.1	0.221542	0.010202	False	False
MSTRG.535.1	0.715367	0.719600	False	False
rna-ELECO.r07.1AG0008290.1	-1.435303	-1.425724	False	False
rna-ELECO.r07.1AG0008320.1	0.028622	0.018189	False	False
MSTRG.538.1	-2.901941	-2.429261	False	False
rna-ELECO.r07.1AG0008330.1	1.191094	1.196339	False	False
MSTRG.541.2	-5.938768	-5.059345	False	False
rna-ELECO.r07.1AG0008380.1	-4.182592	-3.775092	False	False
MSTRG.540.1	1.847874	1.855298	False	False
rna-ELECO.r07.1AG0008340.1	-0.352053	-0.412195	False	False
MSTRG.544.1	-2.286112	-2.143598	False	False
MSTRG.545.2	-4.139596	-3.976411	False	False
rna-ELECO.r07.1AG0008450.1	-0.294866	-0.294055	False	False
rna-ELECO.r07.1AG0008390.1	-2.866571	-2.856560	False	False
rna-ELECO.r07.1AG0008500.1	-3.980096	-3.672470	False	False
rna-ELECO.r07.1AG0008490.1	1.906978	1.312232	False	False
MSTRG.547.1	1.862541	1.835469	False	False
MSTRG.546.2	10.868381	7.930973	False	False
rna-ELECO.r07.1AG0008460.1	-2.171777	-2.163982	False	False
MSTRG.546.3	-0.501860	-0.494226	False	False
rna-ELECO.r07.1AG0008510.1	0.174432	0.184976	False	False
rna-ELECO.r07.1AG0008520.1	1.194959	1.177920	False	False
MSTRG.551.2	1.570288	1.535560	False	False
MSTRG.551.1	0.647805	0.645374	False	False
MSTRG.551.3	-25.080061	-7.843821	False	False
MSTRG.550.1	2.632671	2.637295	False	False
MSTRG.550.3	12.437468	9.702764	True	True
MSTRG.550.2	-1.213804	-1.204082	False	False
MSTRG.553.1	0.649307	0.653194	False	False
rna-ELECO.r07.1AG0008630.1	2.310500	2.298483	False	False
rna-ELECO.r07.1AG0008660.1	0.786834	0.787365	False	False
MSTRG.556.1	2.564938	2.545542	False	False
rna-ELECO.r07.1AG0008720.1	3.891126	3.847555	False	False
rna-ELECO.r07.1AG0008730.1	3.079288	3.026935	False	False
MSTRG.559.2	22.302983	19.429789	False	False
MSTRG.559.1	-1.489304	-1.480653	False	False
rna-ELECO.r07.1AG0008750.1	-1.910913	-1.903504	False	False
rna-ELECO.r07.1AG0008760.1	0.043687	-0.571183	False	False
rna-ELECO.r07.1AG0008780.1	-3.590870	-3.538064	False	False
MSTRG.562.1	-25.470452	-5.637324	False	False
rna-ELECO.r07.1AG0008810.1	-0.521895	-0.527803	False	False
MSTRG.566.1	-1.482565	-1.521625	False	False
MSTRG.568.1	-3.705707	-3.543735	False	False
MSTRG.563.1	9.334615	6.616406	False	False
rna-ELECO.r07.1AG0008850.1	-1.585189	-1.554181	False	False
MSTRG.563.3	-2.524968	-2.510421	False	False
MSTRG.563.4	-0.069999	-0.047230	False	False
rna-ELECO.r07.1AG0008920.1	1.115652	1.112950	False	False
rna-ELECO.r07.1AG0008910.1	9.425209	6.119047	False	False
MSTRG.569.1	0.405847	0.395979	False	False
rna-ELECO.r07.1AG0009010.1	-3.163421	-3.186774	False	False
MSTRG.571.1	-0.579505	-0.571081	False	False
rna-ELECO.r07.1AG0008940.1	-4.091487	-4.066481	False	False
